age,gender,eye_cream,exfoliator,peptide,cleansing_oil,sun_cream,cream,cleanser,face_mask,sunscreen,bath_salts,body_wash,ha,mask,toner,mist,body_lotion,gel,moisturizer,hair,serum,cluster,user_id
5.0,1,0,18,0,0,0,8,18,11,4,0,6,0,0,0,10,10,0,0,28,18,4,497f3c91-dea5-4401-adc5-b1bd368a5b11
18.0,0,16,13,0,0,0,0,0,0,0,0,10,0,0,0,0,35,12,22,38,41,3,a10d0bac-fcd4-4c2f-b5cc-42441f6130c0
12.0,1,0,38,0,0,16,49,0,0,0,10,8,0,7,0,0,31,0,0,4,19,4,a18fb8ff-79e6-4797-8405-9169de4845d7
17.0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,18,30,28,4,33ab04f8-c0d5-48d0-9476-4b984322a0f3
61.0,1,0,7,0,0,0,3,32,0,0,0,16,9,0,0,0,24,55,36,30,0,0,6f019fad-8ed1-4b71-b9de-676af6ae4de2
85.0,1,0,12,0,0,16,7,11,22,0,0,93,0,0,0,0,17,0,1,18,0,0,a12de9b9-8860-432f-bc7a-4e6e2ce1af2d
60.0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,59,19,0,4,32,10,1,c8e5c6f0-589b-44f0-9774-f980f03d9476
37.0,0,0,14,0,0,12,78,2,0,0,0,0,11,0,0,22,19,0,18,0,28,3,613b6aac-ef8d-4d84-8864-87565c89b4f4
28.0,0,0,0,0,0,10,14,0,0,0,0,5,0,0,0,0,24,0,38,8,95,3,058a4ce3-05fb-411b-b0b1-d78348108f1f
22.0,1,0,0,0,0,0,0,5,30,20,0,0,0,14,17,0,28,0,0,45,23,4,c72fca78-348f-4d39-8233-11e432d5544f
46.0,1,0,11,0,0,0,0,53,11,0,8,0,0,0,15,44,0,0,7,15,0,4,b9ac8ece-74df-42ce-9fb7-a86e72ec3fd1
63.0,0,0,18,0,0,28,0,0,0,0,0,0,0,0,0,13,24,0,14,23,0,1,070e633e-6505-4a9e-9271-b6344f2c7ca7
23.0,0,0,11,0,0,0,0,15,0,6,16,0,0,0,7,0,28,6,22,8,10,3,08e491f8-c919-4d44-9deb-88c02c6ffbec
79.0,0,3,9,0,0,0,0,0,0,0,0,0,0,5,0,0,58,0,1,22,7,1,440034b1-dab2-44d2-bcb8-07486dc6ca1b
93.0,1,0,6,0,0,0,18,0,0,0,0,0,0,0,0,35,87,19,19,22,0,0,15932cd6-286f-4511-8b25-804841e64963
44.0,0,0,27,0,0,0,10,0,0,0,0,0,0,0,0,0,56,0,7,19,24,3,82a968f0-99bf-4824-902e-e5fb663f2726
90.0,1,0,0,0,0,0,9,0,0,0,0,6,0,22,0,10,45,0,31,24,29,0,e333920c-13c1-4079-8e54-3838413771fa
38.0,1,0,8,0,0,0,6,12,0,0,0,19,0,7,0,0,33,0,71,15,7,4,c2adf1f8-7d8a-4416-a953-26450104b28f
87.0,0,0,8,0,0,0,7,5,0,5,12,30,0,0,0,16,8,0,0,0,3,1,133a368e-4038-496d-b20c-f9c7a055bb8f
87.0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,7,0,23,63,14,1,f36082ac-5663-4046-a797-6cb2520ea756
34.0,1,0,5,0,0,0,0,0,8,0,0,51,0,0,0,25,7,0,0,58,2,2,e889f7ed-25ed-4921-9b92-d708b31216b1
53.0,1,0,11,0,0,7,3,0,0,0,0,37,0,0,0,0,18,0,11,35,13,2,c78c2d3c-0efb-4aaf-b914-4cc64b1819ff
92.0,0,0,8,0,0,0,32,0,15,0,0,10,0,0,0,11,29,3,0,21,13,1,9a671ba2-c78b-4d8f-8d37-241099381d22
89.0,0,0,6,0,0,0,27,18,0,0,0,15,0,0,0,77,31,0,0,36,11,1,7ba1929d-e49c-424a-bf91-6f68de0def2f
70.0,0,0,13,0,0,0,0,2,0,0,0,14,0,0,24,0,15,18,0,39,14,1,5206df0f-2364-4a73-8696-d54f2d3b9cfc
22.0,0,8,0,0,0,0,70,0,0,0,0,36,0,0,0,0,17,10,4,11,10,3,b406f07b-7655-4b21-a588-d3b1a161e498
98.0,1,0,6,0,0,0,7,13,0,0,0,30,0,0,0,13,12,11,12,6,59,0,5dd1726a-a297-4c0a-85b8-3f8ab3b85f72
67.0,1,0,25,0,69,0,4,11,0,0,0,22,0,15,0,0,23,0,2,17,18,0,0db4a190-55b0-4fc5-a1ec-791160a06555
17.0,1,0,0,0,0,0,0,13,0,0,0,18,0,0,0,0,47,0,39,12,79,4,cfd9f71e-6956-45d2-8ed8-c4bcee5632fe
97.0,0,0,59,0,0,0,0,15,0,0,0,11,0,0,0,1,48,23,6,0,0,1,8d438c15-9f8d-489e-8cbe-c0c5d0892b09
69.0,0,0,14,0,1,0,0,0,0,0,0,0,0,9,0,0,51,0,20,32,19,1,f70149d6-fa91-4fbc-bdd2-dac88b3c983c
99.0,1,0,40,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,28,12,13,0,825c382c-a2c9-453e-b313-3f1d406ce98a
74.0,0,0,43,0,0,0,10,3,0,0,0,0,0,0,4,11,46,0,0,0,2,1,e25434d3-9ac7-47a0-be38-333547817b9c
43.0,0,0,0,0,0,0,6,14,0,0,0,34,0,0,18,27,16,0,6,16,1,3,43836e78-a4ca-401e-af71-aa8c0a027a41
6.0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,32,38,0,5,55,19,3,c6d1f34b-d5b2-49cb-8ea9-7c02e010f7a4
17.0,0,0,15,0,0,0,9,15,11,21,0,70,0,11,0,0,28,6,0,21,0,3,146c7e47-87c8-4779-be91-884d33ddd440
34.0,1,0,14,0,0,1,0,0,0,3,0,28,0,0,0,0,14,89,0,25,12,4,7a103b24-48b8-4f51-bdb0-ce681024fca3
82.0,1,0,0,0,1,0,0,2,0,0,19,7,0,0,0,10,17,0,18,30,0,0,84128b97-85c3-4ba2-b91d-d803153fbd0f
45.0,0,0,7,0,0,18,0,0,13,0,0,3,0,0,11,0,58,0,14,27,0,3,fbd95843-5d77-4c52-8f75-9718c1d673bd
23.0,0,0,24,0,0,0,40,0,0,0,0,18,0,0,0,6,6,0,0,44,8,3,4cf64abf-0c05-4e55-bcfa-3d10649485a3
95.0,0,0,28,0,0,0,4,0,0,0,0,87,0,0,0,0,27,0,41,0,3,1,a97da405-879c-4c9c-8217-b9d274ef2794
91.0,0,0,5,0,0,0,16,11,0,7,0,35,0,0,14,0,14,0,34,0,77,1,971a7ed6-c57d-455f-b6cd-50753d459491
44.0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0,0,18,0,8,89,29,3,aa308dd2-36d4-4154-bb40-db721b3d69ed
84.0,1,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0,15,11,14,23,36,0,5cda2a2a-1de1-4033-a47a-d7a15bec0b94
41.0,1,0,27,0,0,0,15,21,0,0,0,1,0,0,0,9,20,0,18,0,40,4,7e0f26ee-4fc5-499d-be86-ebb78fad69e3
79.0,0,0,10,0,0,0,0,0,17,0,7,12,0,0,0,70,10,4,0,16,0,1,7723358e-6ed1-4d73-8b01-d5590b2064b5
33.0,1,0,0,0,0,0,8,3,0,18,0,7,0,16,0,0,36,0,0,46,0,4,d045b5d6-a229-4484-8f2e-896ea32cda51
53.0,0,0,8,0,0,19,18,9,19,0,40,24,0,0,0,0,0,0,0,24,4,1,dd0f9ae7-acff-40a4-8a4d-dbd2322f04ab
27.0,1,0,18,0,9,0,0,0,0,0,0,15,0,11,0,0,52,19,0,23,0,4,8f35cc35-2c82-46ef-b954-d395b81bf32a
86.0,1,0,5,0,2,0,12,0,0,0,0,25,0,0,0,0,5,5,2,67,0,2,9dc6c8c5-87ba-495e-90da-80c637fb78be
99.0,1,0,14,0,0,14,0,0,7,0,0,11,0,0,13,0,0,15,18,54,13,0,aec7f259-9d0a-4733-894c-ab0002da5a75
47.0,1,0,16,0,14,17,19,0,11,0,0,64,0,11,0,0,15,0,11,8,19,4,0295c754-84cd-4f9c-ae53-7a7542968dd2
96.0,1,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,36,0,44,14,34,0,be9a39e6-dd84-43a2-8ac1-7bd3c937bebb
65.0,1,0,9,0,0,0,14,0,0,0,10,23,0,0,0,0,67,0,18,13,0,0,f6c3ae72-56ad-49ee-952e-6817bbb38737
97.0,0,0,0,0,0,15,24,0,0,0,0,0,0,14,0,0,63,0,0,18,24,1,33f05ec7-c5e1-47ed-a23b-35fbf9bef3b6
74.0,1,0,0,0,0,0,6,0,14,0,0,24,0,19,9,0,119,0,4,0,13,0,018c41d8-1075-4232-9a9a-5ab90f441929
99.0,1,0,9,0,0,0,10,10,3,0,0,3,17,0,0,0,24,3,0,14,16,0,f5b19e53-ff62-46ae-aaef-94690cb98e3a
86.0,1,0,0,0,0,0,0,50,0,0,0,7,0,0,0,7,36,0,0,69,0,0,dbe72493-59aa-40aa-9408-22aeb9f7c06b
89.0,1,0,0,0,0,23,13,0,0,0,0,4,0,17,0,13,8,21,11,40,16,0,fd9a3bca-9c6f-4f64-986a-ebf5be832708
19.0,0,0,0,0,0,17,0,31,0,0,0,2,0,0,0,8,24,0,2,7,44,3,aec92278-7c2a-4005-b235-5bd59bd812a1
61.0,0,0,16,0,0,0,16,0,16,0,0,25,0,11,0,0,0,25,4,19,0,1,a864badb-3083-4516-9503-a4b26ce93110
88.0,1,0,29,0,0,0,0,7,0,0,0,16,0,0,0,0,23,0,73,45,13,0,fd4b6ab0-c62b-4fff-8097-6e59a658a91f
82.0,0,5,3,0,0,0,0,0,15,0,0,16,0,0,0,0,12,0,46,74,26,1,174db7a4-4153-429b-a58f-ef0a087a4456
60.0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,22,0,40,40,1,0,5a6c9f0d-e7e9-4071-86e7-2499f726650e
62.0,1,0,68,0,0,0,8,0,0,0,0,8,0,0,0,10,39,0,5,10,15,0,e2185e82-92d1-4461-879d-88e4cb1c4d8c
27.0,1,0,14,0,0,0,14,0,0,0,0,44,0,7,0,9,22,0,34,12,18,4,4ba6837e-b08e-45fc-9cf8-ee06d4c9da6d
25.0,1,0,4,0,4,0,59,0,0,0,0,10,0,0,0,0,28,0,12,22,0,4,19dc8784-e6b6-4c5a-9dda-c08c5b05524f
0.0,1,0,28,0,0,0,0,0,0,0,0,26,0,0,0,0,47,0,93,4,0,4,6cf6cca5-434c-4027-8044-8baec38db494
25.0,1,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,76,0,11,47,5,4,4c0b2bed-e982-49e0-930c-c3302036839c
71.0,1,0,25,0,0,2,0,0,72,0,0,1,0,0,0,10,15,0,0,32,12,0,7e35227b-fea7-4476-a466-200f3b1788c7
95.0,1,0,68,0,0,0,0,0,6,12,0,30,0,0,0,9,18,0,0,42,11,0,41a8f653-fa3f-4695-b80e-420fb71c6833
54.0,1,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,23,0,17,70,45,2,dcc03752-0e92-4b18-8f4e-3f69392dec9a
83.0,1,0,0,0,0,0,0,17,6,0,0,11,0,0,0,5,41,0,1,2,12,0,285a7323-e9f4-4fad-a2e0-f9b2e8a2fe79
23.0,0,0,10,0,0,9,17,0,0,0,0,2,0,15,2,0,34,0,18,33,0,3,31f012fe-ec94-4dcc-8aa3-cc39ed416376
12.0,1,0,0,0,0,0,22,0,33,0,0,21,0,15,0,0,24,0,1,33,0,4,815d3282-9efe-4e6f-8615-2744e12811c3
42.0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,2,0,28,0,13,11,29,3,71d9d7aa-3ca6-47f3-983e-02b195541e39
3.0,0,0,0,0,0,52,3,0,0,0,0,40,0,0,0,0,12,0,23,55,0,3,1b06949b-de95-46f3-bb0e-613174c0ddef
96.0,1,0,0,0,0,0,0,0,14,0,0,13,0,10,0,14,54,0,20,15,2,0,e4cec27f-f79f-44ba-85b0-2c577f6fef37
72.0,1,0,63,0,0,6,0,11,15,0,0,11,0,0,0,0,5,0,22,32,1,0,7a4d755e-1354-44cf-96fb-79a50c632c79
31.0,1,17,23,0,0,0,19,0,0,0,13,32,0,11,0,0,1,0,0,16,13,4,efdd20d1-93d8-4941-ab3e-b5556ce98404
82.0,1,0,0,0,0,0,12,0,0,0,0,42,9,0,7,0,16,13,3,32,0,0,870cb7f9-2569-45fa-850a-46ed07faa694
54.0,1,0,21,0,0,13,5,0,0,15,0,18,0,0,0,12,82,1,17,0,0,0,4503bdc1-3aa4-4397-be41-856624a1f91b
52.0,0,0,6,0,0,0,0,23,0,0,0,16,0,0,0,7,31,0,20,61,4,1,7b240398-fe1b-43c7-b5ec-1cc7e4877b1a
43.0,1,0,35,0,11,31,0,0,13,0,18,9,0,14,0,0,18,0,3,21,12,4,0a42518c-2cef-4580-be29-32c6a7d44e14
91.0,1,0,3,0,0,0,0,2,0,0,0,11,0,0,0,0,48,0,55,18,3,0,c666db73-baa7-4ddf-a758-6f2c4e4ffa2f
3.0,1,0,21,0,0,19,10,0,0,13,0,29,0,0,0,0,25,9,10,2,9,4,09fb6c45-3ab7-4d35-bc11-5b54153b463e
14.0,1,0,0,0,0,0,13,9,58,6,0,12,0,0,0,0,27,0,0,57,6,4,86586339-c0f7-49f3-9f75-3862ed49a363
70.0,0,0,0,0,0,0,11,0,0,0,0,22,0,31,0,3,45,0,29,3,1,1,e2c6607c-80fc-4db3-a317-4775fdf51b60
20.0,1,0,13,0,0,0,0,0,8,0,0,12,0,0,0,0,0,5,56,35,18,4,1bdf7df2-c9d2-4d8f-aeec-ea3a655cf582
87.0,0,0,13,0,2,0,0,16,0,0,0,0,0,0,0,7,99,0,16,63,0,1,c218e9fc-a961-4b78-9afb-8dcb3d0a6773
26.0,1,0,15,0,0,0,0,0,0,0,0,9,0,0,0,18,58,6,0,10,36,4,60883c6f-ccbb-4122-ac18-1afd00c1d914
86.0,0,0,0,0,0,0,0,16,0,0,0,56,0,0,0,27,35,0,4,36,12,1,cdfe535c-86da-4a02-9623-8465e89339eb
44.0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,75,19,27,8,12,3,66e8cd04-0de2-49f0-8817-f8c37c18b512
70.0,1,0,15,0,0,0,9,72,0,0,0,0,0,0,0,3,25,0,0,37,16,0,6b8e5d0d-f3ee-4442-92b5-a93bc6fb6499
87.0,1,0,4,0,0,0,0,1,0,0,0,16,0,0,0,23,60,0,20,11,19,0,993e5f5e-14dc-4071-be7d-42c7282a3fb7
60.0,0,0,0,0,7,0,30,0,0,0,0,15,0,0,0,86,12,0,24,10,0,1,18312b13-8195-4296-beec-c30fc6d2f5b6
7.0,0,0,11,0,0,0,17,0,0,12,0,22,0,0,0,0,52,0,2,25,4,3,d2f156ae-c42f-4bd1-86d2-e4f8921eff3f
67.0,1,0,0,0,0,12,35,0,2,0,0,11,0,0,0,0,58,0,17,0,0,0,d97c8049-841f-4ace-b840-e7d227242c10
75.0,1,0,16,0,0,0,0,16,9,0,0,11,0,0,18,0,15,2,22,16,0,0,fc43e8e2-e573-4414-ba75-04249c638dd9
81.0,0,0,17,0,0,0,5,0,0,0,0,7,0,0,0,0,10,0,31,30,30,1,4b2455cc-c664-4736-aa8d-54abebf1d615
79.0,0,0,0,0,0,0,10,19,15,0,0,14,0,0,0,5,40,0,0,41,0,1,68b17e4c-7189-4170-93a3-e8d4d57b24b3
97.0,0,0,5,0,0,0,7,0,0,0,0,0,17,0,17,0,58,0,16,59,0,1,367c8204-c2ef-4bac-8afc-cc17ad46cc1e
69.0,0,0,14,0,0,0,7,6,6,0,0,11,0,12,0,17,9,16,0,46,5,1,df2a52a0-f15d-4547-91ae-8aaa6e1cb218
23.0,1,0,9,0,0,0,0,0,4,0,0,23,0,16,13,0,36,0,9,18,32,4,a9647f44-31c4-4961-a278-c4013c2b0663
33.0,0,0,0,0,0,71,18,0,0,17,0,16,0,0,0,17,34,0,0,19,1,3,6e2dd5bd-26b3-4d1f-b518-bba16aa8d22d
64.0,1,0,4,0,0,0,0,0,1,0,0,37,19,0,0,0,0,8,5,84,0,2,faccaf1a-8cfa-4cdb-b76e-7dc9c400adeb
27.0,0,0,18,0,0,0,0,15,0,0,0,14,0,0,0,0,18,0,29,29,58,3,3a5dbf1b-83fa-4e20-841b-e9b26cfe6d3a
36.0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,15,39,0,15,15,21,23,3,11095ff2-7c5c-467d-925a-d1c3c2a819c0
13.0,0,0,5,0,0,10,0,32,0,0,0,25,0,0,0,7,28,0,3,19,0,3,685311b4-805d-4ff6-ad1a-03569965bd85
13.0,0,0,0,0,0,0,0,17,0,5,0,37,0,1,0,0,19,7,31,27,0,3,bf343be6-ef5e-4ab5-862d-c8d66b13d688
11.0,0,0,0,0,0,0,17,19,0,0,0,10,0,6,0,0,47,10,1,47,0,3,df79ef5d-7e96-4851-a4ac-f5a11ff2dfde
28.0,1,0,21,0,0,0,0,66,0,0,0,17,0,0,0,0,12,15,11,28,23,4,3aff7458-4d78-48a1-a2f7-b3c34ee7bc4f
90.0,1,0,1,0,0,0,10,0,0,0,0,64,0,6,0,12,2,12,18,30,0,0,d7ca3cb7-5044-463a-ab57-06960b5e2997
83.0,1,0,5,0,0,0,59,1,0,0,0,25,0,0,0,0,13,0,0,54,17,0,4a5ba128-f369-44be-b566-14a842fe540a
32.0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,19,0,56,18,22,4,19c6c21f-c6c6-4694-a242-e8b93cee71e2
62.0,1,0,6,0,0,0,26,6,0,4,0,8,0,0,0,0,0,0,0,47,84,2,82ce0a3a-5c75-4824-b6cd-bcdb63dd12ea
10.0,1,0,0,0,0,7,9,0,0,0,0,15,0,9,0,0,10,0,32,23,91,4,9e0437aa-412e-4438-ba95-0937428562ee
1.0,1,0,4,0,69,0,5,14,0,0,0,12,0,0,0,0,17,0,17,46,35,4,6d488956-3d0b-4965-80b0-ec1ede850671
96.0,0,0,0,0,0,0,0,10,0,0,0,11,0,8,4,0,10,0,49,31,15,1,d342d435-33db-4b54-8c2b-11174fd5ecf4
22.0,0,0,12,0,0,0,13,13,0,16,0,2,0,17,0,0,64,10,29,0,0,3,a39c96ee-ea6b-45d6-a59f-448fb7802660
21.0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,0,4,0,37,26,14,3,c8397e69-a535-4ba3-8c40-f73b76ddfb01
58.0,1,0,34,0,0,0,48,19,0,0,0,37,0,0,0,3,20,10,16,0,0,0,c7bd5176-d6e0-43d3-9583-c34c8f6f549a
58.0,0,0,14,0,0,0,0,0,0,0,0,17,0,0,0,0,94,0,8,59,12,1,1eb03c43-857a-4a22-b0d2-632ea554f291
46.0,1,0,17,0,0,0,0,0,7,0,0,0,0,0,0,12,34,4,21,73,10,2,80b167fc-4cad-4741-a497-065e61500d72
18.0,0,0,10,0,0,0,19,13,0,0,0,5,0,0,0,0,25,0,23,49,0,3,3e078f7c-6792-4088-88ba-481f2720e783
84.0,0,0,0,0,0,14,10,15,0,0,0,23,0,0,19,7,0,13,0,27,18,1,cbc9702c-4efb-404d-bd25-1878156ccbad
68.0,0,0,0,0,0,0,0,19,0,0,7,6,0,0,0,24,22,0,30,2,5,1,bf19eb8e-e6ec-44c2-999c-f98af6f6c601
52.0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,15,32,0,3,15,28,1,d1893da2-afea-4d3e-ad5d-03b5714ebf4e
83.0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,40,41,30,0,e13c94f5-b1f9-4e02-9462-a8d100d85d7e
48.0,1,0,20,0,9,16,11,0,0,0,0,8,0,0,0,50,23,10,15,0,16,4,1ecf4c46-8020-4c4c-8b51-9fc4b62ddd6a
86.0,0,0,11,0,0,0,6,0,0,0,0,24,0,1,0,13,7,12,24,0,5,1,8ba625e8-9e84-4577-8217-39a0ba86ac00
45.0,1,0,17,0,0,0,6,0,0,0,0,11,0,8,0,0,0,18,5,116,0,2,94565592-4585-4275-ae32-0eb02d7bc34a
87.0,1,0,43,0,0,0,0,0,0,0,0,23,0,0,0,0,9,0,7,100,28,2,fbfecac5-e93f-44da-89a8-b5057b332b50
44.0,1,0,88,0,0,0,1,0,0,4,0,0,0,0,0,0,34,32,3,6,6,4,574997cd-864f-4070-90c5-8ec795102f7f
34.0,1,0,0,0,0,0,15,4,0,40,0,12,0,4,17,0,18,0,4,15,37,4,8bd71e3c-5d1f-4b2f-bd50-61417268d8e7
95.0,1,0,29,0,0,0,14,0,0,0,0,57,0,0,0,6,10,0,8,24,2,0,6f2210f2-a212-4cc8-af5f-3bdb1ff8d99e
8.0,0,0,36,0,0,0,11,0,0,0,0,0,0,9,0,0,27,3,54,22,2,3,3b80646e-acb1-4cc5-b16e-49144be0ecde
62.0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,32,10,41,3,5,19,2,1,44b81b7d-ceac-42f0-b066-b088b5398e1e
1.0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,42,10,92,28,10,3,588ac516-6ec2-4200-8a6d-4b02b9d87aa2
31.0,0,0,4,0,0,19,0,0,0,0,0,51,0,2,0,11,20,0,4,14,25,3,29a5dd8b-2197-4ca7-9e24-b115993f6591
20.0,1,0,7,0,0,10,0,23,0,0,0,23,0,0,0,0,27,0,69,11,22,4,079ee386-f493-4c1e-af6e-3e8829b01fff
10.0,0,0,42,0,0,0,0,9,7,0,0,22,0,0,0,0,27,0,18,16,13,3,8c6ee86a-7b56-4f20-b5f2-ebf49658caa0
40.0,1,9,19,0,0,0,0,0,0,0,0,13,0,0,0,69,31,0,25,40,0,4,f8b0d442-3d4c-466c-9de7-7f34c8d54085
97.0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,80,2,0,33,19,1,a8a36961-47ce-4371-81c3-3b21da8d0eee
1.0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,15,13,6,36,72,0,3,d4489ddd-cc87-4ac5-9476-ca5ae09dac4f
92.0,0,0,9,0,0,0,0,0,0,3,0,11,0,0,0,51,25,0,19,61,31,1,a859e851-84ab-44d5-afad-23830475bece
68.0,0,0,0,0,0,4,0,0,0,12,0,18,0,0,0,3,63,7,12,24,4,1,4c8262f1-866c-4c97-8a3f-bae8043d4bf4
89.0,0,0,17,0,0,0,16,5,0,0,0,16,0,14,0,6,6,32,20,27,17,1,b85c49f5-6d1b-4f5d-a271-92e559a42cef
29.0,0,0,28,0,0,0,0,25,0,0,0,39,0,12,0,0,15,0,4,21,21,3,14c40b06-8765-4e1b-bceb-380671855da2
5.0,1,0,22,0,0,10,0,0,0,0,6,69,0,0,0,0,20,0,7,27,0,4,9330968a-08cb-4d7b-a894-b64245fc3b1c
70.0,1,0,6,0,0,21,6,19,0,17,0,8,0,0,0,6,8,0,10,63,0,2,c08a8690-9ab2-4b4f-b894-ce4da6b639ac
2.0,1,0,0,0,0,0,0,15,1,0,0,5,0,29,0,28,10,0,4,11,30,4,e7cd6976-a7eb-46a8-8498-6d27b1bdc1e6
2.0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,4,0,92,0,0,42,9,3,2b74aeae-41d9-443a-a258-3667d6356537
47.0,1,0,28,0,0,19,0,8,0,0,0,19,0,0,0,0,25,0,19,53,9,2,389cb555-dd58-4ff8-9b95-a01eb469d989
93.0,0,0,2,0,0,0,0,2,0,0,0,35,0,18,0,0,36,17,17,12,12,1,3036a3c5-b46d-44fa-ae50-9cb90e03c860
80.0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,83,7,29,13,31,1,c7ada47f-e7b1-447f-8a88-06fc51b7cb17
28.0,1,0,11,0,0,0,0,33,15,0,0,25,0,0,2,0,34,5,0,80,11,2,2ea981a9-4c3b-473a-a03a-3bff9ce5eb1f
23.0,0,0,15,0,0,0,22,0,0,0,0,8,0,0,0,0,31,16,13,49,39,3,15f0cd89-0d88-45f6-9b7e-9b9f42ea2c50
38.0,0,0,0,0,0,0,17,0,10,12,0,0,0,15,0,0,47,0,13,94,0,3,558cf13c-c40a-4126-b9e2-196e37578b04
68.0,0,0,6,0,7,0,0,5,15,0,0,0,0,0,0,0,90,0,5,13,5,1,8c610ada-6b6f-4e17-8a2e-6cc1f3a9df31
8.0,1,0,17,0,0,0,0,0,0,0,0,0,0,7,0,10,21,8,36,46,0,4,aea66827-e1a9-40f0-9939-a4c2f4ce13c5
74.0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,101,9,0,11,36,1,dfb3c77f-e2af-4e2d-a7c9-2af3260190c8
85.0,1,0,4,0,0,0,7,16,0,0,0,14,0,0,0,7,24,1,0,21,0,0,461c5ae8-e7b2-4e19-a07a-23c127e09e1f
57.0,1,0,4,0,0,0,22,0,0,0,0,4,2,0,0,10,40,0,67,0,0,0,9f17c4d7-690b-4429-b9d4-6861dbaa7541
63.0,0,0,21,0,0,0,17,5,0,3,0,70,0,0,0,0,15,0,29,8,12,1,2779cd34-ce69-4179-8ae2-34f25bbe889b
1.0,1,11,4,0,0,0,16,0,0,14,0,1,0,11,0,0,28,0,0,35,52,4,621e8835-48db-48f5-ad4c-78494ea378cb
80.0,1,0,48,0,0,0,0,17,0,0,0,11,0,0,0,18,43,0,0,31,0,0,fe941237-7c1f-401e-9138-a20593094890
92.0,1,0,0,0,0,15,9,23,0,0,0,0,0,0,0,0,112,0,8,19,0,0,71cc956f-04b0-4f5d-9dc3-0a28c166eb69
93.0,1,0,5,0,0,0,0,0,0,15,0,8,5,0,0,0,9,12,64,16,37,0,25bee677-5324-43d6-a20d-ad360acd7896
89.0,0,0,16,0,0,0,0,0,0,0,0,12,0,0,0,0,94,0,3,20,19,1,8df42c9c-087d-4717-9f1f-429edcda6d9c
93.0,1,0,20,0,0,0,0,13,0,0,0,1,0,0,0,1,1,0,0,31,17,0,cfc612d7-b447-4066-a65a-cb4db38cc683
70.0,0,0,26,0,0,0,5,15,3,0,0,0,0,0,0,0,11,33,6,9,44,1,0651253c-1a0f-4616-a076-04485608349e
41.0,1,0,30,0,0,0,0,11,78,16,0,7,0,0,0,0,16,0,33,22,8,4,9406923a-c4b3-4304-ad68-8186c068f40f
88.0,0,0,10,0,0,0,22,0,16,0,17,12,0,1,0,0,77,0,6,17,10,1,94c3c94d-b152-4c29-8750-7df1c7161845
14.0,0,0,0,0,0,0,0,1,0,0,6,8,0,9,16,4,91,16,13,0,16,3,171267d0-36b0-48d5-bc54-d77e9c4c7add
53.0,0,0,0,0,0,0,37,13,0,0,0,18,0,0,0,0,34,0,14,22,20,1,9ec617e9-2649-4e91-9b60-eda2e9b3f428
0.0,1,0,5,0,0,0,2,80,0,0,0,18,0,12,0,10,0,0,30,10,0,4,4a0ed572-cb20-4356-92ce-a5bee936ca06
36.0,0,0,0,0,0,0,30,0,0,0,0,4,0,14,22,7,34,0,0,17,76,3,a31951e4-cc28-4e62-97d8-4dfc39d6013e
24.0,0,0,8,0,0,0,14,17,0,0,0,32,0,13,0,0,49,0,91,16,14,3,49911b28-921e-4933-8e06-7f66ce5f3047
77.0,1,0,41,0,0,0,0,0,0,19,0,21,0,0,0,13,20,0,17,0,0,0,4bb30ec7-19ed-42b9-9051-7213ae92c8c2
4.0,0,0,6,0,14,0,0,18,0,10,0,22,0,0,0,0,69,0,19,13,20,3,25b42b35-5e9c-4990-9bd0-40dc2cd1c831
95.0,1,0,0,0,16,0,0,65,0,4,0,3,0,1,0,1,15,0,18,20,10,0,da986071-700d-4714-a6f1-579354933fdc
75.0,1,0,1,0,0,5,0,75,0,0,0,16,0,0,0,0,26,0,24,28,20,0,ce48667c-0e7b-4bde-976d-f35b1d1e6237
13.0,0,0,0,0,0,0,6,10,0,0,0,27,13,0,0,0,0,0,4,38,34,3,59b1f81e-9540-4e35-b45e-d15a82cdf5b3
